tas_anomaly,model,scenario,year,month
-2.1719437,CanESM5,ssp245,1872,2
-0.77814484,CanESM5,ssp245,1872,3
-2.2949905,CanESM5,ssp245,1872,4
-1.247139,CanESM5,ssp245,1872,5
-1.8057938,CanESM5,ssp245,1872,6
-1.2128067,CanESM5,ssp245,1872,7
-1.484169,CanESM5,ssp245,1872,8
-2.3344803,CanESM5,ssp245,1872,9
-2.1814651,CanESM5,ssp245,1872,10
-0.23715973,CanESM5,ssp245,1872,11
0.89650726,CanESM5,ssp245,1872,12
-3.349617,CanESM5,ssp245,1873,1
-4.042488,CanESM5,ssp245,1873,2
-2.7189407,CanESM5,ssp245,1873,3
-1.1277847,CanESM5,ssp245,1873,4
-0.37290192,CanESM5,ssp245,1873,5
2.9081955,CanESM5,ssp245,1873,6
-1.9536514,CanESM5,ssp245,1873,7
-1.7839737,CanESM5,ssp245,1873,8
-3.8754349,CanESM5,ssp245,1873,9
-2.3360367,CanESM5,ssp245,1873,10
-1.741951,CanESM5,ssp245,1873,11
-2.1610794,CanESM5,ssp245,1873,12
1.7507248,CanESM5,ssp245,1874,1
0.8570175,CanESM5,ssp245,1874,2
0.8194809,CanESM5,ssp245,1874,3
-0.7693863,CanESM5,ssp245,1874,4
-1.0474014,CanESM5,ssp245,1874,5
-2.1955032,CanESM5,ssp245,1874,6
-3.3664932,CanESM5,ssp245,1874,7
-3.0993423,CanESM5,ssp245,1874,8
-3.1241837,CanESM5,ssp245,1874,9
-4.087837,CanESM5,ssp245,1874,10
-1.7252884,CanESM5,ssp245,1874,11
-2.8078995,CanESM5,ssp245,1874,12
5.133354,CanESM5,ssp245,1875,1
-0.926033,CanESM5,ssp245,1875,2
-0.5418472,CanESM5,ssp245,1875,3
-1.7971268,CanESM5,ssp245,1875,4
-1.3775711,CanESM5,ssp245,1875,5
-3.0099258,CanESM5,ssp245,1875,6
-2.6505814,CanESM5,ssp245,1875,7
-1.4816971,CanESM5,ssp245,1875,8
-2.2546158,CanESM5,ssp245,1875,9
-0.29288483,CanESM5,ssp245,1875,10
1.3053818,CanESM5,ssp245,1875,11
0.8205185,CanESM5,ssp245,1875,12
-3.134529,CanESM5,ssp245,1876,1
-1.9193497,CanESM5,ssp245,1876,2
-3.6062393,CanESM5,ssp245,1876,3
-1.5132217,CanESM5,ssp245,1876,4
-0.12863922,CanESM5,ssp245,1876,5
0.5683212,CanESM5,ssp245,1876,6
-1.6660538,CanESM5,ssp245,1876,7
-1.603096,CanESM5,ssp245,1876,8
-1.9854507,CanESM5,ssp245,1876,9
-1.9856949,CanESM5,ssp245,1876,10
1.8965073,CanESM5,ssp245,1876,11
-1.828865,CanESM5,ssp245,1876,12
5.4476547,CanESM5,ssp245,1877,1
6.35833,CanESM5,ssp245,1877,2
0.6042099,CanESM5,ssp245,1877,3
-2.1797867,CanESM5,ssp245,1877,4
-1.4972,CanESM5,ssp245,1877,5
-1.6387405,CanESM5,ssp245,1877,6
1.1568527,CanESM5,ssp245,1877,7
1.6485214,CanESM5,ssp245,1877,8
-0.23908234,CanESM5,ssp245,1877,9
-2.3617935,CanESM5,ssp245,1877,10
-2.5366287,CanESM5,ssp245,1877,11
2.8585434,CanESM5,ssp245,1877,12
-0.5539932,CanESM5,ssp245,1878,1
0.83309174,CanESM5,ssp245,1878,2
0.8975754,CanESM5,ssp245,1878,3
-0.66651154,CanESM5,ssp245,1878,4
-2.6267776,CanESM5,ssp245,1878,5
-1.3378372,CanESM5,ssp245,1878,6
-1.1926956,CanESM5,ssp245,1878,7
-1.6338882,CanESM5,ssp245,1878,8
-3.4882889,CanESM5,ssp245,1878,9
-2.388588,CanESM5,ssp245,1878,10
