time,psis,tair,D,Ca,al
2000-12-05,-0.037440214,3.6922607,2.2755685,420,10
2000-12-06,-0.03892706,5.0516357,2.1292486,420,10
2000-12-07,-0.03940985,5.3080444,1.6449594,420,10
2000-12-08,-0.040929317,8.156372,1.6567907,420,10
2000-12-09,-0.04219296,9.845184,1.9561892,420,10
2000-12-10,-0.043168,11.731293,1.6180372,420,10
2000-12-11,-0.043182142,13.502655,1.1781406,420,10
2000-12-12,-0.043302108,2.2689514,0.43119574,420,10
2000-12-13,-0.04115421,7.2710266,-0.086247444,420,10
2000-12-14,-0.03768591,7.872772,0.23525524,420,10
2000-12-15,-0.037775923,6.827484,0.001250267,420,10
2000-12-16,-0.03156612,16.370453,1.0794411,420,10
2000-12-17,-0.028580755,-2.5750732,1.3548622,420,10
2000-12-18,-0.029755423,0.6642151,0.74805546,420,10
2000-12-19,-0.029013168,-1.5727539,1.0992484,420,10
2000-12-20,-0.031144846,-5.089081,1.5685749,420,10
2000-12-21,-0.03061743,3.1145325,0.9547758,420,10
2000-12-22,-0.029267078,-4.3013306,1.624296,420,10
2000-12-23,-0.031126276,-1.6217651,1.66783,420,10
2000-12-24,-0.032623567,3.5192566,2.1937041,420,10
2000-12-25,-0.033894077,2.1794434,2.3792129,420,10
2000-12-26,-0.034790363,5.528717,1.7378283,420,10
2000-12-27,-0.03136581,9.055115,0.61277103,420,10
2000-12-28,-0.02344594,6.1340637,0.24520874,420,10
2000-12-29,-0.021340242,-0.5070801,1.1327395,420,10
2000-12-30,-0.023830598,-3.7307434,1.6181622,420,10
2000-12-31,-0.025776757,-2.8033447,1.3808701,420,10
2001-01-01,-0.027247062,2.2929382,1.4998708,420,10
2001-01-02,-0.028428193,-4.468811,1.2314646,420,10
2001-01-03,-0.029113142,0.63235474,1.3468304,420,10
2001-01-04,-0.029692858,-1.2366028,1.7514749,420,10
2001-01-05,-0.030322488,5.8285522,1.7581754,420,10
2001-01-06,-0.031049464,4.6863403,2.0682764,420,10
2001-01-07,-0.027906189,10.399689,0.771945,420,10
