tas_anomaly,model,scenario,year,month
-2.4488068,CanESM5,ssp245,1892,5
-3.25206,CanESM5,ssp245,1892,6
-2.4765778,CanESM5,ssp245,1892,7
-2.6658783,CanESM5,ssp245,1892,8
-1.4853973,CanESM5,ssp245,1892,9
-3.508133,CanESM5,ssp245,1892,10
-1.1456146,CanESM5,ssp245,1892,11
-2.3796844,CanESM5,ssp245,1892,12
-2.2785187,CanESM5,ssp245,1893,1
-1.794693,CanESM5,ssp245,1893,2
-3.1687164,CanESM5,ssp245,1893,3
-1.3045502,CanESM5,ssp245,1893,4
-1.8006439,CanESM5,ssp245,1893,5
-0.8108368,CanESM5,ssp245,1893,6
-1.9867096,CanESM5,ssp245,1893,7
-2.431717,CanESM5,ssp245,1893,8
-3.3598175,CanESM5,ssp245,1893,9
-1.6312408,CanESM5,ssp245,1893,10
-0.983078,CanESM5,ssp245,1893,11
-3.1964264,CanESM5,ssp245,1893,12
-1.7402496,CanESM5,ssp245,1894,1
-2.6006927,CanESM5,ssp245,1894,2
-4.0819855,CanESM5,ssp245,1894,3
-3.062851,CanESM5,ssp245,1894,4
-2.507248,CanESM5,ssp245,1894,5
-1.58461,CanESM5,ssp245,1894,6
-0.25447083,CanESM5,ssp245,1894,7
-2.2751923,CanESM5,ssp245,1894,8
-4.49675,CanESM5,ssp245,1894,9
-2.2968292,CanESM5,ssp245,1894,10
-2.773178,CanESM5,ssp245,1894,11
0.19841003,CanESM5,ssp245,1894,12
-0.54789734,CanESM5,ssp245,1895,1
-1.7021027,CanESM5,ssp245,1895,2
-1.9771271,CanESM5,ssp245,1895,3
-4.5867767,CanESM5,ssp245,1895,4
-0.8872528,CanESM5,ssp245,1895,5
-2.0785675,CanESM5,ssp245,1895,6
-2.9774323,CanESM5,ssp245,1895,7
-0.9653778,CanESM5,ssp245,1895,8
-0.6032562,CanESM5,ssp245,1895,9
-2.428543,CanESM5,ssp245,1895,10
-4.393265,CanESM5,ssp245,1895,11
-1.6629791,CanESM5,ssp245,1895,12
-1.8713531,CanESM5,ssp245,1896,1
-0.011886597,CanESM5,ssp245,1896,2
-0.72172546,CanESM5,ssp245,1896,3
-2.3376312,CanESM5,ssp245,1896,4
-2.1789093,CanESM5,ssp245,1896,5
-0.7813263,CanESM5,ssp245,1896,6
-2.3317719,CanESM5,ssp245,1896,7
-2.4897919,CanESM5,ssp245,1896,8
-3.0308075,CanESM5,ssp245,1896,9
-4.1269684,CanESM5,ssp245,1896,10
-2.8057098,CanESM5,ssp245,1896,11
-3.960373,CanESM5,ssp245,1896,12
-1.9954071,CanESM5,ssp245,1897,1
-4.0254364,CanESM5,ssp245,1897,2
-2.2429047,CanESM5,ssp245,1897,3
-2.4416962,CanESM5,ssp245,1897,4
-3.3970184,CanESM5,ssp245,1897,5
-3.1297455,CanESM5,ssp245,1897,6
-2.5025482,CanESM5,ssp245,1897,7
-2.4463959,CanESM5,ssp245,1897,8
-1.3253021,CanESM5,ssp245,1897,9
-2.0323944,CanESM5,ssp245,1897,10
-2.4740448,CanESM5,ssp245,1897,11
-2.355545,CanESM5,ssp245,1897,12
-1.3269806,CanESM5,ssp245,1898,1
0.9888458,CanESM5,ssp245,1898,2
-4.06514,CanESM5,ssp245,1898,3
-4.1616364,CanESM5,ssp245,1898,4
-1.8230133,CanESM5,ssp245,1898,5
-0.89286804,CanESM5,ssp245,1898,6
-1.9940948,CanESM5,ssp245,1898,7
-2.6587982,CanESM5,ssp245,1898,8
-3.1752777,CanESM5,ssp245,1898,9
-4.391678,CanESM5,ssp245,1898,10
-2.6486053,CanESM5,ssp245,1898,11
-1.4563141,CanESM5,ssp245,1898,12
-1.6455841,CanESM5,ssp245,1899,1
-0.9671478,CanESM5,ssp245,1899,2
-1.7914581,CanESM5,ssp245,1899,3
-2.446579,CanESM5,ssp245,1899,4
-0.4462738,CanESM5,ssp245,1899,5
-2.0493011,CanESM5,ssp245,1899,6
-1.7313385,CanESM5,ssp245,1899,7
-1.7894745,CanESM5,ssp245,1899,8
-2.5664215,CanESM5,ssp245,1899,9
-2.4889984,CanESM5,ssp245,1899,10
-2.612564,CanESM5,ssp245,1899,11
-1.6914215,CanESM5,ssp245,1899,12
-0.3686676,CanESM5,ssp245,1900,1
-1.8819733,CanESM5,ssp245,1900,2
-1.8207855,CanESM5,ssp245,1900,3
-3.4783478,CanESM5,ssp245,1900,4
-2.5098724,CanESM5,ssp245,1900,5
-1.3253937,CanESM5,ssp245,1900,6
-2.4452667,CanESM5,ssp245,1900,7
-2.436142,CanESM5,ssp245,1900,8
-0.19364929,CanESM5,ssp245,1900,9
-2.1459198,CanESM5,ssp245,1900,10
-0.36250305,CanESM5,ssp245,1900,11
-2.193161,CanESM5,ssp245,1900,12
-1.5399017,CanESM5,ssp245,1901,1
-2.6441193,CanESM5,ssp245,1901,2
-3.0302582,CanESM5,ssp245,1901,3
-1.1566925,CanESM5,ssp245,1901,4
-1.8219757,CanESM5,ssp245,1901,5
-1.0938568,CanESM5,ssp245,1901,6
-2.1091156,CanESM5,ssp245,1901,7
-2.578354,CanESM5,ssp245,1901,8
-0.35169983,CanESM5,ssp245,1901,9
-3.2692413,CanESM5,ssp245,1901,10
-3.9010773,CanESM5,ssp245,1901,11
-2.7715607,CanESM5,ssp245,1901,12
-4.5904694,CanESM5,ssp245,1902,1
-5.219101,CanESM5,ssp245,1902,2
-5.3964996,CanESM5,ssp245,1902,3
-3.1737823,CanESM5,ssp245,1902,4
-1.6038971,CanESM5,ssp245,1902,5
-1.8749542,CanESM5,ssp245,1902,6
-2.0832367,CanESM5,ssp245,1902,7
-2.7793121,CanESM5,ssp245,1902,8
-2.9063873,CanESM5,ssp245,1902,9
-1.8698578,CanESM5,ssp245,1902,10
-1.9852448,CanESM5,ssp245,1902,11
-1.903305,CanESM5,ssp245,1902,12
-2.5400543,CanESM5,ssp245,1903,1
-0.02671814,CanESM5,ssp245,1903,2
-1.1295929,CanESM5,ssp245,1903,3
-1.7560883,CanESM5,ssp245,1903,4
-0.41459656,CanESM5,ssp245,1903,5
-3.7750397,CanESM5,ssp245,1903,6
-3.1928558,CanESM5,ssp245,1903,7
-2.8274384,CanESM5,ssp245,1903,8
-2.8230438,CanESM5,ssp245,1903,9
-4.647049,CanESM5,ssp245,1903,10
-3.254898,CanESM5,ssp245,1903,11
-4.111862,CanESM5,ssp245,1903,12
-2.0382233,CanESM5,ssp245,1904,1
-2.644516,CanESM5,ssp245,1904,2
-4.865616,CanESM5,ssp245,1904,3
-1.1875763,CanESM5,ssp245,1904,4
-1.5470428,CanESM5,ssp245,1904,5
-1.5623016,CanESM5,ssp245,1904,6
-2.7485504,CanESM5,ssp245,1904,7
-3.474289,CanESM5,ssp245,1904,8
-1.2405243,CanESM5,ssp245,1904,9
-4.47847,CanESM5,ssp245,1904,10
-3.1058502,CanESM5,ssp245,1904,11
-2.5645294,CanESM5,ssp245,1904,12
-1.7262115,CanESM5,ssp245,1905,1
-2.73555,CanESM5,ssp245,1905,2
-3.2613068,CanESM5,ssp245,1905,3
-3.0901031,CanESM5,ssp245,1905,4
-1.1848297,CanESM5,ssp245,1905,5
-1.0100555,CanESM5,ssp245,1905,6
-1.1164703,CanESM5,ssp245,1905,7
-3.320694,CanESM5,ssp245,1905,8
-4.071762,CanESM5,ssp245,1905,9
-1.5599823,CanESM5,ssp245,1905,10
-4.688675,CanESM5,ssp245,1905,11
-3.573349,CanESM5,ssp245,1905,12
-4.052292,CanESM5,ssp245,1906,1
-4.667984,CanESM5,ssp245,1906,2
-4.8130646,CanESM5,ssp245,1906,3
-2.0357513,CanESM5,ssp245,1906,4
-3.1778107,CanESM5,ssp245,1906,5
-2.1779633,CanESM5,ssp245,1906,6
-3.4755402,CanESM5,ssp245,1906,7
-2.8410797,CanESM5,ssp245,1906,8
-2.838913,CanESM5,ssp245,1906,9
-4.330612,CanESM5,ssp245,1906,10
-2.1787872,CanESM5,ssp245,1906,11
-2.069748,CanESM5,ssp245,1906,12
-1.8088226,CanESM5,ssp245,1907,1
-1.1777496,CanESM5,ssp245,1907,2
-4.335556,CanESM5,ssp245,1907,3
-4.333084,CanESM5,ssp245,1907,4
-1.7214203,CanESM5,ssp245,1907,5
-1.9781952,CanESM5,ssp245,1907,6
-2.3673553,CanESM5,ssp245,1907,7
-2.6129303,CanESM5,ssp245,1907,8
-3.1046295,CanESM5,ssp245,1907,9
-3.622116,CanESM5,ssp245,1907,10
-2.32164,CanESM5,ssp245,1907,11
-0.08760071,CanESM5,ssp245,1907,12
-2.6624298,CanESM5,ssp245,1908,1
-0.47721863,CanESM5,ssp245,1908,2
-1.4785309,CanESM5,ssp245,1908,3
-1.8387909,CanESM5,ssp245,1908,4
-3.2516022,CanESM5,ssp245,1908,5
-3.2985382,CanESM5,ssp245,1908,6
-3.459732,CanESM5,ssp245,1908,7
-2.3355255,CanESM5,ssp245,1908,8
-2.1329803,CanESM5,ssp245,1908,9
-2.5577545,CanESM5,ssp245,1908,10
-0.95799255,CanESM5,ssp245,1908,11
-0.1559906,CanESM5,ssp245,1908,12
-2.3782196,CanESM5,ssp245,1909,1
-3.6763458,CanESM5,ssp245,1909,2
-2.7431488,CanESM5,ssp245,1909,3
-3.2640533,CanESM5,ssp245,1909,4
-3.2017975,CanESM5,ssp245,1909,5
-1.1721344,CanESM5,ssp245,1909,6
-0.8824005,CanESM5,ssp245,1909,7
-1.9722137,CanESM5,ssp245,1909,8
-2.6625824,CanESM5,ssp245,1909,9
-3.4111786,CanESM5,ssp245,1909,10
-2.911972,CanESM5,ssp245,1909,11
-1.2894135,CanESM5,ssp245,1909,12
-2.2372284,CanESM5,ssp245,1910,1
-0.7635956,CanESM5,ssp245,1910,2
1.4395599,CanESM5,ssp245,1910,3
-0.6224518,CanESM5,ssp245,1910,4
-5.117386,CanESM5,ssp245,1910,5
-1.9508209,CanESM5,ssp245,1910,6
-1.4828033,CanESM5,ssp245,1910,7
-3.4659271,CanESM5,ssp245,1910,8
-0.7838898,CanESM5,ssp245,1910,9
0.82728577,CanESM5,ssp245,1910,10
-0.90071106,CanESM5,ssp245,1910,11
0.21247864,CanESM5,ssp245,1910,12
0.50038147,CanESM5,ssp245,1911,1
-1.5529938,CanESM5,ssp245,1911,2
-1.4610748,CanESM5,ssp245,1911,3
-0.24324036,CanESM5,ssp245,1911,4
-0.45899963,CanESM5,ssp245,1911,5
-3.019699,CanESM5,ssp245,1911,6
-1.4304962,CanESM5,ssp245,1911,7
-3.6008148,CanESM5,ssp245,1911,8
-1.4486237,CanESM5,ssp245,1911,9
-2.5648956,CanESM5,ssp245,1911,10
-1.7844391,CanESM5,ssp245,1911,11
-1.1724396,CanESM5,ssp245,1911,12
-2.264145,CanESM5,ssp245,1912,1
-3.1573029,CanESM5,ssp245,1912,2
-1.4916229,CanESM5,ssp245,1912,3
-0.27442932,CanESM5,ssp245,1912,4
-2.4349823,CanESM5,ssp245,1912,5
-2.4358368,CanESM5,ssp245,1912,6
-3.4236603,CanESM5,ssp245,1912,7
-1.5171356,CanESM5,ssp245,1912,8
0.027175903,CanESM5,ssp245,1912,9
-2.4351654,CanESM5,ssp245,1912,10
-3.2937164,CanESM5,ssp245,1912,11
-1.4705963,CanESM5,ssp245,1912,12
-2.0407867,CanESM5,ssp245,1913,1
-2.3761444,CanESM5,ssp245,1913,2
-1.547226,CanESM5,ssp245,1913,3
-0.81474304,CanESM5,ssp245,1913,4
-0.7585602,CanESM5,ssp245,1913,5
-1.7097015,CanESM5,ssp245,1913,6
0.03501892,CanESM5,ssp245,1913,7
-2.03685,CanESM5,ssp245,1913,8
-3.518753,CanESM5,ssp245,1913,9
-3.8957367,CanESM5,ssp245,1913,10
-4.320053,CanESM5,ssp245,1913,11
-3.8426666,CanESM5,ssp245,1913,12
-4.274185,CanESM5,ssp245,1914,1
-0.19273376,CanESM5,ssp245,1914,2
-2.5243988,CanESM5,ssp245,1914,3
-1.252945,CanESM5,ssp245,1914,4
0.97862244,CanESM5,ssp245,1914,5
-0.3455963,CanESM5,ssp245,1914,6
0.24205017,CanESM5,ssp245,1914,7
-1.1378937,CanESM5,ssp245,1914,8
-2.2601166,CanESM5,ssp245,1914,9
-2.921646,CanESM5,ssp245,1914,10
-4.590805,CanESM5,ssp245,1914,11
-1.5242767,CanESM5,ssp245,1914,12
-3.4660492,CanESM5,ssp245,1915,1
-3.258957,CanESM5,ssp245,1915,2
-3.5618439,CanESM5,ssp245,1915,3
-2.9659576,CanESM5,ssp245,1915,4
-1.6622772,CanESM5,ssp245,1915,5
-1.0574799,CanESM5,ssp245,1915,6
-2.5625458,CanESM5,ssp245,1915,7
-1.9139862,CanESM5,ssp245,1915,8
-0.020431519,CanESM5,ssp245,1915,9
0.7177582,CanESM5,ssp245,1915,10
-2.5635223,CanESM5,ssp245,1915,11
-1.6169891,CanESM5,ssp245,1915,12
-0.31755066,CanESM5,ssp245,1916,1
1.8040009,CanESM5,ssp245,1916,2
1.9428864,CanESM5,ssp245,1916,3
-0.38764954,CanESM5,ssp245,1916,4
-1.6672821,CanESM5,ssp245,1916,5
-0.79792786,CanESM5,ssp245,1916,6
-1.2380524,CanESM5,ssp245,1916,7
-0.8505707,CanESM5,ssp245,1916,8
-1.6089325,CanESM5,ssp245,1916,9
1.4162445,CanESM5,ssp245,1916,10
-1.5199432,CanESM5,ssp245,1916,11
-1.0587616,CanESM5,ssp245,1916,12
-0.25712585,CanESM5,ssp245,1917,1
-1.8355865,CanESM5,ssp245,1917,2
-2.181961,CanESM5,ssp245,1917,3
-1.5312653,CanESM5,ssp245,1917,4
-1.8651276,CanESM5,ssp245,1917,5
-2.4755707,CanESM5,ssp245,1917,6
-2.0450897,CanESM5,ssp245,1917,7
-0.6508026,CanESM5,ssp245,1917,8
-2.6595306,CanESM5,ssp245,1917,9
-1.5514679,CanESM5,ssp245,1917,10
-3.825241,CanESM5,ssp245,1917,11
-1.1532135,CanESM5,ssp245,1917,12
-2.1538544,CanESM5,ssp245,1918,1
-1.3983307,CanESM5,ssp245,1918,2
-1.9106903,CanESM5,ssp245,1918,3
-0.6591034,CanESM5,ssp245,1918,4
-0.6926422,CanESM5,ssp245,1918,5
-1.9582977,CanESM5,ssp245,1918,6
-1.2133942,CanESM5,ssp245,1918,7
-1.4998932,CanESM5,ssp245,1918,8
-0.9766998,CanESM5,ssp245,1918,9
-2.210678,CanESM5,ssp245,1918,10
-1.7070465,CanESM5,ssp245,1918,11
-1.1982574,CanESM5,ssp245,1918,12
-0.1151886,CanESM5,ssp245,1919,1
-0.9259796,CanESM5,ssp245,1919,2
-3.1635284,CanESM5,ssp245,1919,3
-0.6417084,CanESM5,ssp245,1919,4
-3.409317,CanESM5,ssp245,1919,5
-0.88127136,CanESM5,ssp245,1919,6
-1.9623566,CanESM5,ssp245,1919,7
-2.3942719,CanESM5,ssp245,1919,8
-3.094162,CanESM5,ssp245,1919,9
-1.9541473,CanESM5,ssp245,1919,10
-1.7337494,CanESM5,ssp245,1919,11
-2.2570343,CanESM5,ssp245,1919,12
-2.7769928,CanESM5,ssp245,1920,1
-3.0843353,CanESM5,ssp245,1920,2
-3.2542267,CanESM5,ssp245,1920,3
-1.3848114,CanESM5,ssp245,1920,4
-1.6231537,CanESM5,ssp245,1920,5
-1.0677643,CanESM5,ssp245,1920,6
-1.7909088,CanESM5,ssp245,1920,7
-2.1265717,CanESM5,ssp245,1920,8
-1.371048,CanESM5,ssp245,1920,9
-0.8419647,CanESM5,ssp245,1920,10
-0.91007996,CanESM5,ssp245,1920,11
-1.7519684,CanESM5,ssp245,1920,12
-2.2994843,CanESM5,ssp245,1921,1
0.34794617,CanESM5,ssp245,1921,2
-3.0986786,CanESM5,ssp245,1921,3
-3.032669,CanESM5,ssp245,1921,4
-2.5196686,CanESM5,ssp245,1921,5
-2.9209747,CanESM5,ssp245,1921,6
-1.5184479,CanESM5,ssp245,1921,7
-3.1210175,CanESM5,ssp245,1921,8
-0.4533844,CanESM5,ssp245,1921,9
-2.103897,CanESM5,ssp245,1921,10
-1.1655426,CanESM5,ssp245,1921,11
-2.091568,CanESM5,ssp245,1921,12
-0.88365173,CanESM5,ssp245,1922,1
-3.0204926,CanESM5,ssp245,1922,2
-3.871292,CanESM5,ssp245,1922,3
-3.5703278,CanESM5,ssp245,1922,4
-4.1736298,CanESM5,ssp245,1922,5
-1.5712738,CanESM5,ssp245,1922,6
-1.843216,CanESM5,ssp245,1922,7
-2.4850311,CanESM5,ssp245,1922,8
-2.522049,CanESM5,ssp245,1922,9
-0.71058655,CanESM5,ssp245,1922,10
-1.4791412,CanESM5,ssp245,1922,11
-2.5330658,CanESM5,ssp245,1922,12
-2.1960602,CanESM5,ssp245,1923,1
-0.91773987,CanESM5,ssp245,1923,2
-2.522995,CanESM5,ssp245,1923,3
-0.7344208,CanESM5,ssp245,1923,4
-2.9654999,CanESM5,ssp245,1923,5
-2.81221,CanESM5,ssp245,1923,6
-3.0954132,CanESM5,ssp245,1923,7
-2.8730621,CanESM5,ssp245,1923,8
-4.210129,CanESM5,ssp245,1923,9
-3.4994965,CanESM5,ssp245,1923,10
-2.6633453,CanESM5,ssp245,1923,11
-1.1160736,CanESM5,ssp245,1923,12
-1.3568573,CanESM5,ssp245,1924,1
-0.98472595,CanESM5,ssp245,1924,2
-1.1090851,CanESM5,ssp245,1924,3
-2.2574005,CanESM5,ssp245,1924,4
-1.9548798,CanESM5,ssp245,1924,5
-2.3508148,CanESM5,ssp245,1924,6
-1.9532928,CanESM5,ssp245,1924,7
-0.20527649,CanESM5,ssp245,1924,8
-1.3786469,CanESM5,ssp245,1924,9
-2.3610382,CanESM5,ssp245,1924,10
-1.2358246,CanESM5,ssp245,1924,11
-0.42948914,CanESM5,ssp245,1924,12
-0.9688263,CanESM5,ssp245,1925,1
0.028335571,CanESM5,ssp245,1925,2
-1.6894073,CanESM5,ssp245,1925,3
-2.468216,CanESM5,ssp245,1925,4
-2.8820038,CanESM5,ssp245,1925,5
-1.5755157,CanESM5,ssp245,1925,6
-2.4765778,CanESM5,ssp245,1925,7
-2.1249542,CanESM5,ssp245,1925,8
-2.4167938,CanESM5,ssp245,1925,9
-3.6763458,CanESM5,ssp245,1925,10
-1.4219208,CanESM5,ssp245,1925,11
-2.3196259,CanESM5,ssp245,1925,12
-0.43852234,CanESM5,ssp245,1926,1
-2.5504608,CanESM5,ssp245,1926,2
-0.016830444,CanESM5,ssp245,1926,3
-0.93019104,CanESM5,ssp245,1926,4
-2.77977,CanESM5,ssp245,1926,5
-1.6507416,CanESM5,ssp245,1926,6
-1.9003448,CanESM5,ssp245,1926,7
-0.9030609,CanESM5,ssp245,1926,8
-1.6668549,CanESM5,ssp245,1926,9
-3.753006,CanESM5,ssp245,1926,10
-0.6821747,CanESM5,ssp245,1926,11
-1.1535797,CanESM5,ssp245,1926,12
-2.3559418,CanESM5,ssp245,1927,1
-2.9233246,CanESM5,ssp245,1927,2
-1.1215363,CanESM5,ssp245,1927,3
-1.140152,CanESM5,ssp245,1927,4
-3.6904755,CanESM5,ssp245,1927,5
-1.909256,CanESM5,ssp245,1927,6
-2.2131805,CanESM5,ssp245,1927,7
-2.8767853,CanESM5,ssp245,1927,8
-2.7845917,CanESM5,ssp245,1927,9
0.025344849,CanESM5,ssp245,1927,10
-1.1094818,CanESM5,ssp245,1927,11
0.9514313,CanESM5,ssp245,1927,12
-1.4915619,CanESM5,ssp245,1928,1
-1.9086151,CanESM5,ssp245,1928,2
-3.1158905,CanESM5,ssp245,1928,3
-1.0022736,CanESM5,ssp245,1928,4
-1.4709625,CanESM5,ssp245,1928,5
-2.802414,CanESM5,ssp245,1928,6
-1.9441681,CanESM5,ssp245,1928,7
-2.102188,CanESM5,ssp245,1928,8
-2.3504791,CanESM5,ssp245,1928,9
-2.30513,CanESM5,ssp245,1928,10
-1.7752228,CanESM5,ssp245,1928,11
-2.0159454,CanESM5,ssp245,1928,12
-0.76286316,CanESM5,ssp245,1929,1
0.043624878,CanESM5,ssp245,1929,2
-0.689621,CanESM5,ssp245,1929,3
-0.45793152,CanESM5,ssp245,1929,4
-0.76860046,CanESM5,ssp245,1929,5
-1.8240814,CanESM5,ssp245,1929,6
-1.4005585,CanESM5,ssp245,1929,7
-2.1545258,CanESM5,ssp245,1929,8
-2.6190948,CanESM5,ssp245,1929,9
-0.664505,CanESM5,ssp245,1929,10
-1.8620148,CanESM5,ssp245,1929,11
0.2939911,CanESM5,ssp245,1929,12
0.47969055,CanESM5,ssp245,1930,1
-2.662918,CanESM5,ssp245,1930,2
-3.6077118,CanESM5,ssp245,1930,3
-2.4246063,CanESM5,ssp245,1930,4
-0.8820038,CanESM5,ssp245,1930,5
-2.2610626,CanESM5,ssp245,1930,6
-2.9036407,CanESM5,ssp245,1930,7
-2.7309723,CanESM5,ssp245,1930,8
-2.885666,CanESM5,ssp245,1930,9
-2.3094025,CanESM5,ssp245,1930,10
-2.2246857,CanESM5,ssp245,1930,11
-1.2439728,CanESM5,ssp245,1930,12
-3.180191,CanESM5,ssp245,1931,1
-1.7498322,CanESM5,ssp245,1931,2
-1.2324677,CanESM5,ssp245,1931,3
-1.0440826,CanESM5,ssp245,1931,4
-1.808548,CanESM5,ssp245,1931,5
-1.9486542,CanESM5,ssp245,1931,6
0.13023376,CanESM5,ssp245,1931,7
-3.1484222,CanESM5,ssp245,1931,8
-1.6770782,CanESM5,ssp245,1931,9
-0.15376282,CanESM5,ssp245,1931,10
-1.6217804,CanESM5,ssp245,1931,11
-2.3604279,CanESM5,ssp245,1931,12
-2.6851044,CanESM5,ssp245,1932,1
-0.7448273,CanESM5,ssp245,1932,2
-3.8098297,CanESM5,ssp245,1932,3
-1.652359,CanESM5,ssp245,1932,4
-0.78453064,CanESM5,ssp245,1932,5
-1.6234589,CanESM5,ssp245,1932,6
0.2073822,CanESM5,ssp245,1932,7
-2.003708,CanESM5,ssp245,1932,8
-3.3688507,CanESM5,ssp245,1932,9
-1.2717438,CanESM5,ssp245,1932,10
-1.6678314,CanESM5,ssp245,1932,11
-2.5227509,CanESM5,ssp245,1932,12
-3.582138,CanESM5,ssp245,1933,1
-1.0623322,CanESM5,ssp245,1933,2
-3.1611176,CanESM5,ssp245,1933,3
-0.0008392334,CanESM5,ssp245,1933,4
-3.3807526,CanESM5,ssp245,1933,5
-2.392044,CanESM5,ssp245,1933,6
-2.2193146,CanESM5,ssp245,1933,7
-1.4583282,CanESM5,ssp245,1933,8
0.44544983,CanESM5,ssp245,1933,9
-1.0485077,CanESM5,ssp245,1933,10
-1.4674835,CanESM5,ssp245,1933,11
-1.7261505,CanESM5,ssp245,1933,12
-3.9286041,CanESM5,ssp245,1934,1
-5.3045807,CanESM5,ssp245,1934,2
-3.2960968,CanESM5,ssp245,1934,3
-0.3252411,CanESM5,ssp245,1934,4
-1.2508698,CanESM5,ssp245,1934,5
-1.8691559,CanESM5,ssp245,1934,6
-2.175583,CanESM5,ssp245,1934,7
-2.9000397,CanESM5,ssp245,1934,8
-0.38227844,CanESM5,ssp245,1934,9
-1.1162262,CanESM5,ssp245,1934,10
0.42707825,CanESM5,ssp245,1934,11
-2.78331,CanESM5,ssp245,1934,12
-2.0306244,CanESM5,ssp245,1935,1
-2.3344269,CanESM5,ssp245,1935,2
-4.0072784,CanESM5,ssp245,1935,3
-1.5034027,CanESM5,ssp245,1935,4
-0.8275604,CanESM5,ssp245,1935,5
-1.5172577,CanESM5,ssp245,1935,6
-2.0080109,CanESM5,ssp245,1935,7
-1.8084869,CanESM5,ssp245,1935,8
-3.4397736,CanESM5,ssp245,1935,9
-3.0557098,CanESM5,ssp245,1935,10
-4.2366486,CanESM5,ssp245,1935,11
-3.3453827,CanESM5,ssp245,1935,12
-3.5192108,CanESM5,ssp245,1936,1
-0.89460754,CanESM5,ssp245,1936,2
-2.315384,CanESM5,ssp245,1936,3
-2.448227,CanESM5,ssp245,1936,4
-2.9333038,CanESM5,ssp245,1936,5
-1.2366486,CanESM5,ssp245,1936,6
-1.3345795,CanESM5,ssp245,1936,7
-1.576767,CanESM5,ssp245,1936,8
-2.9328156,CanESM5,ssp245,1936,9
-2.0720367,CanESM5,ssp245,1936,10
-2.2733002,CanESM5,ssp245,1936,11
-3.0226288,CanESM5,ssp245,1936,12
-2.732193,CanESM5,ssp245,1937,1
-5.0877533,CanESM5,ssp245,1937,2
-3.6756134,CanESM5,ssp245,1937,3
-1.3333282,CanESM5,ssp245,1937,4
-0.25260925,CanESM5,ssp245,1937,5
-0.46922302,CanESM5,ssp245,1937,6
-2.404129,CanESM5,ssp245,1937,7
-1.8985443,CanESM5,ssp245,1937,8
-2.0110931,CanESM5,ssp245,1937,9
-3.6381989,CanESM5,ssp245,1937,10
-0.17643738,CanESM5,ssp245,1937,11
-2.3340912,CanESM5,ssp245,1937,12
-3.8444061,CanESM5,ssp245,1938,1
-0.5664215,CanESM5,ssp245,1938,2
-1.3971405,CanESM5,ssp245,1938,3
-0.3146515,CanESM5,ssp245,1938,4
-1.6756744,CanESM5,ssp245,1938,5
-2.0025482,CanESM5,ssp245,1938,6
-1.4555511,CanESM5,ssp245,1938,7
-0.2788849,CanESM5,ssp245,1938,8
-1.162857,CanESM5,ssp245,1938,9
-2.3134918,CanESM5,ssp245,1938,10
-1.6150055,CanESM5,ssp245,1938,11
-1.1814117,CanESM5,ssp245,1938,12
-1.4588776,CanESM5,ssp245,1939,1
0.16368103,CanESM5,ssp245,1939,2
-1.0709686,CanESM5,ssp245,1939,3
-2.4078522,CanESM5,ssp245,1939,4
-1.4206085,CanESM5,ssp245,1939,5
-1.744339,CanESM5,ssp245,1939,6
-1.9331207,CanESM5,ssp245,1939,7
-1.670578,CanESM5,ssp245,1939,8
-1.4785919,CanESM5,ssp245,1939,9
-2.8462067,CanESM5,ssp245,1939,10
-1.2445831,CanESM5,ssp245,1939,11
-1.2527313,CanESM5,ssp245,1939,12
-0.16770935,CanESM5,ssp245,1940,1
-1.917984,CanESM5,ssp245,1940,2
-3.225418,CanESM5,ssp245,1940,3
-1.4835968,CanESM5,ssp245,1940,4
-0.5609894,CanESM5,ssp245,1940,5
-1.3985443,CanESM5,ssp245,1940,6
-2.1517487,CanESM5,ssp245,1940,7
-1.9919586,CanESM5,ssp245,1940,8
-0.66755676,CanESM5,ssp245,1940,9
-1.5043793,CanESM5,ssp245,1940,10
-2.8289642,CanESM5,ssp245,1940,11
-3.659134,CanESM5,ssp245,1940,12
-1.1733856,CanESM5,ssp245,1941,1
-0.66267395,CanESM5,ssp245,1941,2
-0.91893005,CanESM5,ssp245,1941,3
-2.2825775,CanESM5,ssp245,1941,4
-0.7462921,CanESM5,ssp245,1941,5
-1.6919708,CanESM5,ssp245,1941,6
-1.0597687,CanESM5,ssp245,1941,7
-1.5400848,CanESM5,ssp245,1941,8
-1.4346771,CanESM5,ssp245,1941,9
-1.3421783,CanESM5,ssp245,1941,10
-1.9152374,CanESM5,ssp245,1941,11
-2.6359406,CanESM5,ssp245,1941,12
-2.8161774,CanESM5,ssp245,1942,1
-1.497818,CanESM5,ssp245,1942,2
-1.1901398,CanESM5,ssp245,1942,3
-1.2750702,CanESM5,ssp245,1942,4
-0.05961609,CanESM5,ssp245,1942,5
-1.3354034,CanESM5,ssp245,1942,6
-1.909378,CanESM5,ssp245,1942,7
-0.96333313,CanESM5,ssp245,1942,8
-2.1212006,CanESM5,ssp245,1942,9
-2.2909088,CanESM5,ssp245,1942,10
-3.454422,CanESM5,ssp245,1942,11
-2.1295013,CanESM5,ssp245,1942,12
-0.8950043,CanESM5,ssp245,1943,1
-1.7557526,CanESM5,ssp245,1943,2
-2.9392242,CanESM5,ssp245,1943,3
0.9568634,CanESM5,ssp245,1943,4
-0.78990173,CanESM5,ssp245,1943,5
