time,psis,tair,D,Ca,al
2000-05-24,-0.20012662,12.601898,3.7187223,420,10
2000-05-25,-0.1982442,11.426758,2.119707,420,10
2000-05-26,-0.19712162,13.516235,3.5531483,420,10
2000-05-27,-0.19841988,11.733063,2.2841597,420,10
2000-05-28,-0.20151536,17.30957,8.157781,420,10
2000-05-29,-0.21377479,15.897644,6.693349,420,10
2000-05-30,-0.22014537,13.959106,5.559823,420,10
2000-05-31,-0.22397053,13.544464,4.9725857,420,10
2000-06-01,-0.22670278,13.760254,4.765259,420,10
2000-06-02,-0.228657,14.620026,4.755766,420,10
2000-06-03,-0.23188257,13.779999,4.1750793,420,10
2000-06-04,-0.22590676,10.23819,3.0788498,420,10
2000-06-05,-0.22419055,13.196869,4.0354376,420,10
2000-06-06,-0.2280873,14.145233,4.805188,420,10
2000-06-07,-0.23004004,13.631134,4.081007,420,10
2000-06-08,-0.23024043,11.890533,3.3611155,420,10
2000-06-09,-0.22568254,11.81778,2.4671326,420,10
2000-06-10,-0.22743213,13.450714,4.0927563,420,10
2000-06-11,-0.2325003,14.261963,4.6704082,420,10
2000-06-12,-0.23998867,16.598145,7.007513,420,10
2000-06-13,-0.25001308,17.207428,6.4229984,420,10
2000-06-14,-0.2609637,19.30066,10.039557,420,10
2000-06-15,-0.26675344,15.984985,5.47954,420,10
2000-06-16,-0.27229148,17.072388,5.848572,420,10
2000-06-17,-0.27821532,15.669434,4.748786,420,10
2000-06-18,-0.280012,13.689697,3.1667385,420,10
2000-06-19,-0.27995715,14.940308,3.1403093,420,10
2000-06-20,-0.28201082,15.931824,4.193055,420,10
2000-06-21,-0.2816521,13.007782,3.313758,420,10
2000-06-22,-0.28268874,16.926178,5.1249886,420,10
2000-06-23,-0.27607405,13.889099,3.826168,420,10
2000-06-24,-0.27337316,15.546356,5.0485773,420,10
2000-06-25,-0.27994293,15.6961975,4.4051847,420,10
2000-06-26,-0.2768931,14.343597,3.5840445,420,10
2000-06-27,-0.27701455,16.267853,5.336255,420,10
2000-06-28,-0.28509116,17.637054,5.9747267,420,10
2000-06-29,-0.28283408,15.796875,5.055831,420,10
2000-06-30,-0.28678083,16.481049,5.323491,420,10
2000-07-01,-0.29419774,14.432922,4.1969795,420,10
2000-07-02,-0.29935685,13.669464,3.9491854,420,10
2000-07-03,-0.3016349,12.038605,3.3627043,420,10
2000-07-04,-0.30231857,11.766205,3.4048128,420,10
2000-07-05,-0.30549362,11.972137,3.3587484,420,10
2000-07-06,-0.30814132,12.628662,3.3147917,420,10
2000-07-07,-0.31109145,13.123047,3.7234707,420,10
2000-07-08,-0.3165641,14.96463,5.248308,420,10
2000-07-09,-0.3213818,13.4904785,3.3522758,420,10
2000-07-10,-0.32329163,12.9661255,3.117776,420,10
2000-07-11,-0.3281216,14.845306,5.211239,420,10
2000-07-12,-0.33576238,14.9574585,4.7268667,420,10
2000-07-13,-0.3407949,14.375793,4.5077314,420,10
2000-07-14,-0.34747508,14.965057,5.323146,420,10
2000-07-15,-0.3542958,14.842072,4.685974,420,10
2000-07-16,-0.3592751,14.214142,4.487385,420,10
2000-07-17,-0.36282697,14.01297,4.2204742,420,10
2000-07-18,-0.36933044,15.943634,6.3283014,420,10
2000-07-19,-0.38193586,16.591461,6.957136,420,10
2000-07-20,-0.3927387,16.799164,7.325184,420,10
2000-07-21,-0.40093207,15.071655,5.6471167,420,10
2000-07-22,-0.40563086,15.87796,5.4287977,420,10
2000-07-23,-0.41188386,16.781921,6.2462034,420,10
2000-07-24,-0.4198208,16.84494,8.022909,420,10
2000-07-25,-0.4298859,16.241302,6.6457367,420,10
2000-07-26,-0.43742818,16.495972,7.0700636,420,10
2000-07-27,-0.4448062,16.17218,6.253646,420,10
2000-07-28,-0.4501608,15.766205,6.042034,420,10
2000-07-29,-0.4521636,15.481567,5.031374,420,10
2000-07-30,-0.45472354,17.52417,6.7917128,420,10
2000-07-31,-0.46110728,16.40805,6.102558,420,10
2000-08-01,-0.46719936,17.989655,8.902521,420,10
2000-08-02,-0.4773797,16.018463,5.7999344,420,10
2000-08-03,-0.47981706,16.460052,5.8742456,420,10
2000-08-04,-0.48355392,16.533356,5.8061066,420,10
2000-08-05,-0.4896817,17.200928,6.6967754,420,10
2000-08-06,-0.49653205,16.261719,6.3501005,420,10
2000-08-07,-0.5025647,16.2872,6.5497885,420,10
2000-08-08,-0.5048306,14.112396,4.2486362,420,10
2000-08-09,-0.5071462,15.677521,5.71148,420,10
2000-08-10,-0.5111594,15.410187,5.875989,420,10
2000-08-11,-0.5183522,17.751068,8.03972,420,10
2000-08-12,-0.5284018,16.486267,7.0810537,420,10
2000-08-13,-0.537082,18.192566,8.963245,420,10
2000-08-14,-0.5485741,17.923676,8.233039,420,10
2000-08-15,-0.55818,18.549896,9.376544,420,10
2000-08-16,-0.5679477,17.100464,7.359065,420,10
2000-08-17,-0.5745967,17.606049,8.174694,420,10
2000-08-18,-0.5809698,15.833435,5.878439,420,10
2000-08-19,-0.5794147,16.774567,5.521743,420,10
2000-08-20,-0.5770122,14.438049,4.59274,420,10
2000-08-21,-0.57785,14.833771,5.330474,420,10
2000-08-22,-0.5591698,12.402954,2.6071758,420,10
2000-08-23,-0.5408295,13.858398,4.902384,420,10
2000-08-24,-0.5400426,15.007019,4.303155,420,10
2000-08-25,-0.54190266,16.783691,6.2703943,420,10
2000-08-26,-0.54546964,13.549652,2.878129,420,10
2000-08-27,-0.54750633,15.991089,5.6307554,420,10
2000-08-28,-0.5538424,15.296326,4.807863,420,10
2000-08-29,-0.5559535,14.590668,3.8833866,420,10
2000-08-30,-0.5552052,13.971588,2.870799,420,10
2000-08-31,-0.5564711,14.810883,4.455804,420,10
2000-09-01,-0.5614092,17.69165,6.0464315,420,10
2000-09-02,-0.563713,13.743927,1.4601212,420,10
2000-09-03,-0.5615034,13.4661255,2.4101524,420,10
2000-09-04,-0.5618018,13.823486,3.2456055,420,10
2000-09-05,-0.56351507,14.680664,3.7219772,420,10
2000-09-06,-0.57102007,16.338623,6.3960648,420,10
2000-09-07,-0.5802497,16.803162,5.9113197,420,10
2000-09-08,-0.59105986,17.176117,6.5023108,420,10
2000-09-09,-0.598542,15.841919,4.6076403,420,10
2000-09-10,-0.60321337,14.92569,4.0765705,420,10
2000-09-11,-0.5983622,14.387451,4.4971914,420,10
2000-09-12,-0.6016392,16.940369,6.601781,420,10
2000-09-13,-0.6123201,17.273071,6.396203,420,10
2000-09-14,-0.6205225,18.77295,5.374796,420,10
2000-09-15,-0.60796094,15.043884,3.0929928,420,10
2000-09-16,-0.60690653,18.18509,6.482641,420,10
2000-09-17,-0.61482394,17.455444,6.65808,420,10
2000-09-18,-0.62622213,19.80542,8.119148,420,10
2000-09-19,-0.6335726,13.842773,1.649457,420,10
2000-09-20,-0.631046,16.015533,3.4146605,420,10
2000-09-21,-0.6202931,12.620209,3.192999,420,10
2000-09-22,-0.60963184,13.202698,2.9578257,420,10
2000-09-23,-0.60978806,14.969055,4.106923,420,10
2000-09-24,-0.61503035,14.101807,3.9667568,420,10
2000-09-25,-0.62059534,14.502502,4.8197355,420,10
2000-09-26,-0.6279881,15.384918,5.27839,420,10
2000-09-27,-0.6307361,14.085419,3.410448,420,10
2000-09-28,-0.63109267,14.623474,3.289382,420,10
2000-09-29,-0.63292617,14.300507,2.931303,420,10
2000-09-30,-0.63829005,16.834198,4.872514,420,10
2000-10-01,-0.6441085,14.532898,3.8734484,420,10
2000-10-02,-0.6461316,14.13855,2.657384,420,10
2000-10-03,-0.64661247,12.584839,2.6626644,420,10
2000-10-04,-0.6468331,13.285919,2.1143332,420,10
2000-10-05,-0.5557285,12.897217,2.36625,420,10
2000-10-06,-0.48881707,14.308319,3.1466942,420,10
2000-10-07,-0.49718687,14.044403,2.3219156,420,10
2000-10-08,-0.5040165,13.095947,1.662611,420,10
2000-10-09,-0.51170135,12.997498,2.7670546,420,10
2000-10-10,-0.5164273,10.543732,0.54391956,420,10
2000-10-11,-0.520241,13.533905,2.1520681,420,10
2000-10-12,-0.52744347,12.748901,2.9433613,420,10
2000-10-13,-0.5160711,10.606445,1.0781336,420,10
2000-10-14,-0.5063946,12.251343,2.3853884,420,10
