tas_anomaly,model,scenario,year,month
-1.2713852,E3SM-1-1,ssp245,1882,4
-0.9995651,E3SM-1-1,ssp245,1882,5
-1.9519577,E3SM-1-1,ssp245,1882,6
-1.7677841,E3SM-1-1,ssp245,1882,7
-1.8259811,E3SM-1-1,ssp245,1882,8
-1.8938522,E3SM-1-1,ssp245,1882,9
-2.1930466,E3SM-1-1,ssp245,1882,10
-1.6524582,E3SM-1-1,ssp245,1882,11
-1.3882065,E3SM-1-1,ssp245,1882,12
0.3449173,E3SM-1-1,ssp245,1883,1
-0.76403046,E3SM-1-1,ssp245,1883,2
-1.3911972,E3SM-1-1,ssp245,1883,3
-1.5429001,E3SM-1-1,ssp245,1883,4
-0.79042816,E3SM-1-1,ssp245,1883,5
-1.3400497,E3SM-1-1,ssp245,1883,6
-1.5082016,E3SM-1-1,ssp245,1883,7
-1.6239853,E3SM-1-1,ssp245,1883,8
-2.2701645,E3SM-1-1,ssp245,1883,9
-2.4584274,E3SM-1-1,ssp245,1883,10
-2.5196152,E3SM-1-1,ssp245,1883,11
-2.51223,E3SM-1-1,ssp245,1883,12
-1.8306808,E3SM-1-1,ssp245,1884,1
-2.633751,E3SM-1-1,ssp245,1884,2
-1.9196396,E3SM-1-1,ssp245,1884,3
-1.2595139,E3SM-1-1,ssp245,1884,4
-1.8711472,E3SM-1-1,ssp245,1884,5
-2.7186813,E3SM-1-1,ssp245,1884,6
-2.373497,E3SM-1-1,ssp245,1884,7
-2.1811447,E3SM-1-1,ssp245,1884,8
-2.5687485,E3SM-1-1,ssp245,1884,9
-3.0107346,E3SM-1-1,ssp245,1884,10
-3.1999435,E3SM-1-1,ssp245,1884,11
-3.0007553,E3SM-1-1,ssp245,1884,12
-3.330223,E3SM-1-1,ssp245,1885,1
-3.609642,E3SM-1-1,ssp245,1885,2
-2.1301498,E3SM-1-1,ssp245,1885,3
-2.4788742,E3SM-1-1,ssp245,1885,4
-1.5789413,E3SM-1-1,ssp245,1885,5
-1.4916306,E3SM-1-1,ssp245,1885,6
-2.0276718,E3SM-1-1,ssp245,1885,7
