model,scenario,time,future_tair,psis,Ca,al,D
CanESM5,ssp585,2011-11,15.860669369999998,-0.36277270333333334,420.0,10.0,4631.646816086462
CanESM5,ssp585,2011-12,13.095832109677419,-0.37728546483870967,420.0,10.0,4190.549702085698
CanESM5,ssp585,2012-01,13.554554777419355,-0.3223593703225806,420.0,10.0,3800.5638170413695
CanESM5,ssp585,2012-02,12.757028255172413,-0.2970381351724138,420.0,10.0,2845.4835007259976
CanESM5,ssp585,2012-03,19.022678345161292,-0.24852854322580648,420.0,10.0,3665.536420987397
CanESM5,ssp585,2012-04,17.928058263333334,-0.24335396999999998,420.0,10.0,4291.890015868792
CanESM5,ssp585,2012-05,20.17710241935484,-0.3157042167741935,420.0,10.0,6979.129063042201
CanESM5,ssp585,2012-06,22.349096799999998,-0.48314048633333334,420.0,10.0,7525.713162142329
CanESM5,ssp585,2012-07,24.360365096774196,-0.5806055538709677,420.0,10.0,8642.044033699438
CanESM5,ssp585,2012-08,25.379125774193547,-0.7862927622580645,420.0,10.0,11394.264171867926
CanESM5,ssp585,2012-09,24.77143566666667,-0.8916245763333334,420.0,10.0,9569.575603159466
CanESM5,ssp585,2012-10,21.321455419354837,-0.8890541580645162,420.0,10.0,7072.178121068486
CanESM5,ssp585,2012-11,18.78258005,-0.7118880323333333,420.0,10.0,4937.461998975493
CanESM5,ssp585,2012-12,10.965772900000001,-0.2931056283870968,420.0,10.0,1691.720404877296
CanESM5,ssp585,2013-01,13.605630106451613,-0.33816356612903226,420.0,10.0,4627.100284156163
CanESM5,ssp585,2013-02,12.195228964285715,-0.3462729239285714,420.0,10.0,3196.0520787283613
CanESM5,ssp585,2013-03,16.09880193548387,-0.3639028922580645,420.0,10.0,4349.575518372603
CanESM5,ssp585,2013-04,16.592433133333333,-0.3829341863333333,420.0,10.0,4645.334710947229
CanESM5,ssp585,2013-05,20.98424592580645,-0.5298578867741935,420.0,10.0,6571.472339163707
CanESM5,ssp585,2013-06,21.66286465,-0.675589747,420.0,10.0,7041.095597576196
CanESM5,ssp585,2013-07,24.860669451612903,-0.8409990412903227,420.0,10.0,8269.845198725849
CanESM5,ssp585,2013-08,23.498579435483872,-0.9137491748387097,420.0,10.0,9044.36996299418
CanESM5,ssp585,2013-09,21.0134739,-0.9279569456666666,420.0,10.0,7653.29892891834
CanESM5,ssp585,2013-10,20.74188629032258,-0.9183439280645161,420.0,10.0,7728.925794046981
CanESM5,ssp585,2013-11,19.354804933333334,-0.9039233786666667,420.0,10.0,6084.477660759939
CanESM5,ssp585,2013-12,14.256394890322582,-0.9128465632258065,420.0,10.0,6053.611846735848
CanESM5,ssp585,2014-01,16.484760835483872,-0.8640893309677419,420.0,10.0,7189.393148662449
CanESM5,ssp585,2014-02,15.304716114285714,-0.5258871292857142,420.0,10.0,3437.5240187802474
CanESM5,ssp585,2014-03,17.39965012903226,-0.38904030258064515,420.0,10.0,4285.620564657807
CanESM5,ssp585,2014-04,19.93493095,-0.5667909253333333,420.0,10.0,6347.045351916532
CanESM5,ssp585,2014-05,21.271576,-0.8074032445161291,420.0,10.0,9224.745531601347
CanESM5,ssp585,2014-06,22.158908566666668,-0.9027998346666667,420.0,10.0,8093.390985586082
CanESM5,ssp585,2014-07,24.751765893548388,-0.9252745038709677,420.0,10.0,8304.154669516827
CanESM5,ssp585,2014-08,24.79613351612903,-0.9323107719354838,420.0,10.0,8580.666625965625
CanESM5,ssp585,2014-09,24.540951999999997,-0.9351986156666666,420.0,10.0,8535.220754271833
CanESM5,ssp585,2014-10,21.80121729032258,-0.8863047796774194,420.0,10.0,8561.31282298166
CanESM5,ssp585,2014-11,18.34885285,-0.7616791173333334,420.0,10.0,6479.875676819976
CanESM5,ssp585,2014-12,13.151150866666667,-0.8663513276666667,420.0,10.0,1949.3277207041724
