model,scenario,time,future_tair,psis,Ca,al,D
NorESM2-MM,ssp585,2006-04,13.38363189,-0.074917784,420.0,10.0,2860.2901811482634
NorESM2-MM,ssp585,2006-05,19.091368806451612,-0.062183462806451616,420.0,10.0,2443.3420871075095
NorESM2-MM,ssp585,2006-06,25.343767600000003,-0.052782601033333335,420.0,10.0,2315.1949208183396
NorESM2-MM,ssp585,2006-07,29.947334677419356,-0.07581986912903227,420.0,10.0,4897.595968873767
NorESM2-MM,ssp585,2006-08,24.955004322580645,-0.08925463725806451,420.0,10.0,4475.148035581734
NorESM2-MM,ssp585,2006-09,21.379220133333334,-0.0871993488,420.0,10.0,3520.4175121503313
NorESM2-MM,ssp585,2006-10,15.662025622580645,-0.07444463790322581,420.0,10.0,3422.215388914532
NorESM2-MM,ssp585,2006-11,12.670619356666666,-0.06684042533333333,420.0,10.0,1997.780922137138
NorESM2-MM,ssp585,2006-12,5.828729330064515,-0.06795851035483871,420.0,10.0,2027.3933254421056
NorESM2-MM,ssp585,2007-01,2.416654354516129,-0.06880211232258066,420.0,10.0,1736.7102490719558
NorESM2-MM,ssp585,2007-02,-1.834458842857143,-0.07563916717857143,420.0,10.0,1530.569179429815
NorESM2-MM,ssp585,2007-03,2.7930248836774196,-0.07292530574193548,420.0,10.0,1825.4047655290358
NorESM2-MM,ssp585,2007-04,8.877563029080001,-0.0621897653,420.0,10.0,1814.2450215371223
NorESM2-MM,ssp585,2007-05,21.598868206451613,-0.07121556680645161,420.0,10.0,5069.8738749140575
NorESM2-MM,ssp585,2007-06,23.4964109,-0.09036999493333334,420.0,10.0,4077.4966681186806
NorESM2-MM,ssp585,2007-07,26.14048127419355,-0.10073218116129032,420.0,10.0,3863.715189022313
NorESM2-MM,ssp585,2007-08,25.923753612903223,-0.12585667229032257,420.0,10.0,5199.389285836419
NorESM2-MM,ssp585,2007-09,22.749425799999997,-0.12409750596666667,420.0,10.0,5000.621460457144
NorESM2-MM,ssp585,2007-10,19.318811180645163,-0.10425297248387097,420.0,10.0,3163.1295934324908
NorESM2-MM,ssp585,2007-11,7.586620703666667,-0.09721567626666668,420.0,10.0,2201.7584818535047
NorESM2-MM,ssp585,2007-12,-0.19994715806451602,-0.09742500329032258,420.0,10.0,1194.8185047732002
NorESM2-MM,ssp585,2008-01,5.656025557741936,-0.09472788241935483,420.0,10.0,2227.066183921213
NorESM2-MM,ssp585,2008-02,3.6003418886206897,-0.07439523606896552,420.0,10.0,1459.2637481260747
NorESM2-MM,ssp585,2008-03,7.145746268225807,-0.07009346325806451,420.0,10.0,2298.5406948300224
NorESM2-MM,ssp585,2008-04,16.782776516666665,-0.06637096376666667,420.0,10.0,3486.3770227787527
NorESM2-MM,ssp585,2008-05,18.572202532258068,-0.07909244703225807,420.0,10.0,4167.351826246455
NorESM2-MM,ssp585,2008-06,23.774348566666667,-0.08483234663333333,420.0,10.0,2672.1517274481203
NorESM2-MM,ssp585,2008-07,29.089758161290323,-0.08071450522580645,420.0,10.0,4517.846705607371
NorESM2-MM,ssp585,2008-08,24.47505529032258,-0.08884079480645161,420.0,10.0,3325.408387233938
NorESM2-MM,ssp585,2008-09,23.985931066666666,-0.07765992516666667,420.0,10.0,4049.5739326727376
NorESM2-MM,ssp585,2008-10,14.400846488387097,-0.0769157743548387,420.0,10.0,3457.0019274408814
NorESM2-MM,ssp585,2008-11,13.972595656666666,-0.0769276195,420.0,10.0,3176.3265174480107
NorESM2-MM,ssp585,2008-12,2.7590154174193553,-0.06343384170967742,420.0,10.0,1445.847816153297
NorESM2-MM,ssp585,2009-01,-1.6067228419354844,-0.07068751509677419,420.0,10.0,1325.6711182863594
NorESM2-MM,ssp585,2009-02,3.1344012178571425,-0.07115253917857142,420.0,10.0,1797.6517372147885
NorESM2-MM,ssp585,2009-03,8.782346680580645,-0.07174220916129033,420.0,10.0,2523.0569104350593
NorESM2-MM,ssp585,2009-04,16.056781543333333,-0.08027005276666667,420.0,10.0,3545.827179533346
NorESM2-MM,ssp585,2009-05,19.156931258064517,-0.07285891948387097,420.0,10.0,2890.3805434137066
NorESM2-MM,ssp585,2009-06,24.098660733333332,-0.0743659734,420.0,10.0,2542.179028178991
NorESM2-MM,ssp585,2009-07,25.246572096774194,-0.06755096706451613,420.0,10.0,3474.586125696056
NorESM2-MM,ssp585,2009-08,30.267565258064515,-0.07540997125806452,420.0,10.0,4568.801568609707
NorESM2-MM,ssp585,2009-09,20.410825483333333,-0.09013537939999999,420.0,10.0,4457.726252037829
NorESM2-MM,ssp585,2009-10,15.165079509677419,-0.07974521216129032,420.0,10.0,3095.475310159918
NorESM2-MM,ssp585,2009-11,16.02121227,-0.0750883116,420.0,10.0,3345.1101557191278
NorESM2-MM,ssp585,2009-12,3.8953759045161287,-0.07267009622580645,420.0,10.0,2168.676337767046
NorESM2-MM,ssp585,2010-01,5.436930242903226,-0.07603865119354838,420.0,10.0,2187.9668682256493
NorESM2-MM,ssp585,2010-02,4.508547823392858,-0.07257207239285714,420.0,10.0,1805.0115951597927
NorESM2-MM,ssp585,2010-03,11.51777992967742,-0.06733204932258065,420.0,10.0,2488.803355227596
NorESM2-MM,ssp585,2010-04,13.714064133333334,-0.06601756076666666,420.0,10.0,2643.0588567154628
NorESM2-MM,ssp585,2010-05,20.35238137096774,-0.0831582643548387,420.0,10.0,3914.1903790454135
NorESM2-MM,ssp585,2010-06,23.201863233333334,-0.0942013373,420.0,10.0,2931.437761132878
NorESM2-MM,ssp585,2010-07,29.54585120967742,-0.11513199493548386,420.0,10.0,6398.281754855629
NorESM2-MM,ssp585,2010-08,29.757523258064516,-0.12950856951612902,420.0,10.0,6262.14475214459
NorESM2-MM,ssp585,2010-09,23.9063808,-0.141977483,420.0,10.0,4477.390510349402
NorESM2-MM,ssp585,2010-10,14.773436522580644,-0.08900754822580645,420.0,10.0,2947.055343632206
NorESM2-MM,ssp585,2010-11,10.815337874333334,-0.09692211186666667,420.0,10.0,2852.4781049384237
NorESM2-MM,ssp585,2010-12,1.6882010209677425,-0.09339711477419355,420.0,10.0,1391.0367270662844
NorESM2-MM,ssp585,2011-01,0.6771869638709678,-0.1023624813548387,420.0,10.0,1464.5351891600517
NorESM2-MM,ssp585,2011-02,1.3197627760714283,-0.08860440800000001,420.0,10.0,1845.2812534313312
NorESM2-MM,ssp585,2011-03,10.192878076129032,-0.08399842338709677,420.0,10.0,2617.7041266690735
NorESM2-MM,ssp585,2011-04,19.099668213333334,-0.0802304483,420.0,10.0,3052.4772339146402
