model,scenario,time,future_tair,psis,Ca,al,D
NorESM2-MM,ssp245,2004-05,25.631095403225807,-0.019405556709677422,420.0,10.0,546.5673432565762
NorESM2-MM,ssp245,2004-06,26.812943933333333,-0.01761221871666667,420.0,10.0,394.37982160020067
NorESM2-MM,ssp245,2004-07,28.85712836451613,-0.016435247193548386,420.0,10.0,528.356482673104
NorESM2-MM,ssp245,2004-08,25.687502762903225,-0.02366920441935484,420.0,10.0,570.1741917166602
NorESM2-MM,ssp245,2004-09,25.834577866666667,-0.03744302223333333,420.0,10.0,635.4540230728968
NorESM2-MM,ssp245,2004-10,20.826106670967743,-0.04341724629032258,420.0,10.0,405.46762768232924
NorESM2-MM,ssp245,2004-11,15.862665196666667,-0.034425491366666665,420.0,10.0,228.81239069386962
NorESM2-MM,ssp245,2004-12,9.821574284193549,-0.020253638,420.0,10.0,216.1886775872048
NorESM2-MM,ssp245,2005-01,14.033456799032258,-0.01788052041935484,420.0,10.0,219.06645105023895
NorESM2-MM,ssp245,2005-02,12.285314235714287,-0.014124757178571428,420.0,10.0,194.766806746587
NorESM2-MM,ssp245,2005-03,15.396606145161291,-0.012483782064516129,420.0,10.0,268.79535612809525
NorESM2-MM,ssp245,2005-04,18.025975083333332,-0.01128994975,420.0,10.0,388.18729303218737
NorESM2-MM,ssp245,2005-05,23.40280426451613,-0.016110284822580645,420.0,10.0,635.4267793515946
NorESM2-MM,ssp245,2005-06,26.670769866666667,-0.030624739100000003,420.0,10.0,589.9501762923958
NorESM2-MM,ssp245,2005-07,28.7114315,-0.025553399967741936,420.0,10.0,402.23465280565
NorESM2-MM,ssp245,2005-08,29.500221193548384,-0.020470949258064516,420.0,10.0,467.30111677292945
NorESM2-MM,ssp245,2005-09,27.778925133333335,-0.03364298226666666,420.0,10.0,674.9718537799007
NorESM2-MM,ssp245,2005-10,20.77535208064516,-0.0595686820967742,420.0,10.0,667.3741825686592
NorESM2-MM,ssp245,2005-11,15.213049909999999,-0.0567534072,420.0,10.0,419.10780059098835
NorESM2-MM,ssp245,2005-12,6.0245821954838705,-0.04102765758064516,420.0,10.0,178.24983017529132
NorESM2-MM,ssp245,2006-01,12.654416725806453,-0.028215227935483873,420.0,10.0,203.5524705430965
NorESM2-MM,ssp245,2006-02,11.725345035714286,-0.022440179107142858,420.0,10.0,247.15567159094297
NorESM2-MM,ssp245,2006-03,13.774678707419357,-0.020507379822580645,420.0,10.0,322.66277772519476
NorESM2-MM,ssp245,2006-04,22.147055533333337,-0.031576938633333336,420.0,10.0,528.691509661756
NorESM2-MM,ssp245,2006-05,23.39637292903226,-0.04492718167741935,420.0,10.0,514.7195782653296
NorESM2-MM,ssp245,2006-06,27.5724066,-0.07788312906666667,420.0,10.0,935.3568830105625
NorESM2-MM,ssp245,2006-07,29.262325858064514,-0.0703312705483871,420.0,10.0,632.1084452815527
NorESM2-MM,ssp245,2006-08,29.153542516129033,-0.061972372354838705,420.0,10.0,534.1953491068226
NorESM2-MM,ssp245,2006-09,26.746082,-0.0611693798,420.0,10.0,632.3732244955748
NorESM2-MM,ssp245,2006-10,18.059902841935482,-0.05704433941935484,420.0,10.0,443.3139086892156
NorESM2-MM,ssp245,2006-11,13.172928343333332,-0.05261597656666666,420.0,10.0,296.93793900819156
NorESM2-MM,ssp245,2006-12,10.619248698064515,-0.037590765,420.0,10.0,220.37476872408965
NorESM2-MM,ssp245,2007-01,8.630514610967742,-0.021066246387096775,420.0,10.0,193.87975602094912
NorESM2-MM,ssp245,2007-02,8.336251398214287,-0.022904574392857143,420.0,10.0,214.76906993083261
NorESM2-MM,ssp245,2007-03,17.969869916129035,-0.03320789016129032,420.0,10.0,451.7646652231164
NorESM2-MM,ssp245,2007-04,19.9569179,-0.0498231728,420.0,10.0,627.7044318644947
NorESM2-MM,ssp245,2007-05,24.22087813870968,-0.06462335577419355,420.0,10.0,765.0565865886355
NorESM2-MM,ssp245,2007-06,28.060725366666663,-0.07757711266666667,420.0,10.0,780.658905939112
NorESM2-MM,ssp245,2007-07,27.05021690967742,-0.04519637574193549,420.0,10.0,406.06397115849825
NorESM2-MM,ssp245,2007-08,30.96302322258064,-0.06579801532258064,420.0,10.0,788.9988676990729
NorESM2-MM,ssp245,2007-09,25.849832560000003,-0.052105526900000004,420.0,10.0,470.144438852667
NorESM2-MM,ssp245,2007-10,25.027841580645163,-0.056744861806451614,420.0,10.0,537.9043603332349
NorESM2-MM,ssp245,2007-11,18.256687983333332,-0.0636801548,420.0,10.0,430.3610734232823
NorESM2-MM,ssp245,2007-12,11.815334946451612,-0.040092646935483874,420.0,10.0,143.36372434421943
NorESM2-MM,ssp245,2008-01,7.881552185806451,-0.02792949287096774,420.0,10.0,219.07272787672758
NorESM2-MM,ssp245,2008-02,17.070236017241378,-0.018827861586206897,420.0,10.0,289.41163399832016
NorESM2-MM,ssp245,2008-03,17.879613777419355,-0.018292140387096777,420.0,10.0,386.3113785900708
NorESM2-MM,ssp245,2008-04,20.341109666666668,-0.0192621882,420.0,10.0,432.0829848522527
NorESM2-MM,ssp245,2008-05,23.834249051612904,-0.028924569612903225,420.0,10.0,543.1573794614073
NorESM2-MM,ssp245,2008-06,27.959756,-0.04985729043333333,420.0,10.0,649.5218452274751
NorESM2-MM,ssp245,2008-07,27.87493372516129,-0.058560323161290326,420.0,10.0,584.7649727453457
NorESM2-MM,ssp245,2008-08,27.58080149354839,-0.032486565709677416,420.0,10.0,401.85319829931336
NorESM2-MM,ssp245,2008-09,24.26797120333333,-0.029319088266666668,420.0,10.0,432.8439896516689
NorESM2-MM,ssp245,2008-10,18.542490151612903,-0.056706868258064515,420.0,10.0,523.8155028194595
NorESM2-MM,ssp245,2008-11,16.405625833333332,-0.03935405313333333,420.0,10.0,461.4238462461351
NorESM2-MM,ssp245,2008-12,9.467465053225808,-0.023527826467741937,420.0,10.0,157.5404015333332
NorESM2-MM,ssp245,2009-01,11.025543994516129,-0.01573055533870968,420.0,10.0,213.39152051517064
NorESM2-MM,ssp245,2009-02,9.318306967857144,-0.016763059142857143,420.0,10.0,237.40051716928326
NorESM2-MM,ssp245,2009-03,14.421859025806452,-0.015900871322580643,420.0,10.0,257.8367440346972
NorESM2-MM,ssp245,2009-04,18.976028,-0.013252886200000001,420.0,10.0,392.13476394247374
NorESM2-MM,ssp245,2009-05,25.283227538709678,-0.014865331564516129,420.0,10.0,405.91272106975447
NorESM2-MM,ssp245,2009-06,28.212258433333332,-0.0335917837,420.0,10.0,797.0717007731487
NorESM2-MM,ssp245,2009-07,28.38688387419355,-0.040269470322580644,420.0,10.0,663.6443751864242
NorESM2-MM,ssp245,2009-08,26.886157347096777,-0.04101035258064516,420.0,10.0,425.3251075055312
NorESM2-MM,ssp245,2009-09,25.429152866666666,-0.03195659283333333,420.0,10.0,302.63495993922845
NorESM2-MM,ssp245,2009-10,19.19222699032258,-0.01971509037096774,420.0,10.0,226.4186109639303
NorESM2-MM,ssp245,2009-11,14.348012839999999,-0.021412593033333333,420.0,10.0,269.25278007743293
NorESM2-MM,ssp245,2009-12,7.386758856612903,-0.013027172435483871,420.0,10.0,124.26406660385564
NorESM2-MM,ssp245,2010-01,5.64196948316129,-0.009655667912903227,420.0,10.0,189.91530713181484
NorESM2-MM,ssp245,2010-02,5.849127685714286,-0.007056551432142857,420.0,10.0,191.90059875659307
NorESM2-MM,ssp245,2010-03,10.341373251612904,-0.007118773577419355,420.0,10.0,268.7418190919645
NorESM2-MM,ssp245,2010-04,19.111010200000003,-0.01278394275,420.0,10.0,555.5731601939982
NorESM2-MM,ssp245,2010-05,24.90347357096774,-0.016171893016129032,420.0,10.0,457.6745341571595
NorESM2-MM,ssp245,2010-06,29.014015233333335,-0.024235835666666667,420.0,10.0,521.4809520573837
NorESM2-MM,ssp245,2010-07,30.141573703225802,-0.02997392706451613,420.0,10.0,543.2184541898939
NorESM2-MM,ssp245,2010-08,29.214228173225806,-0.03239740548387097,420.0,10.0,490.02044472853083
NorESM2-MM,ssp245,2010-09,27.3027592,-0.054835123199999995,420.0,10.0,624.8976451355418
NorESM2-MM,ssp245,2010-10,21.157443912903226,-0.07280127261290321,420.0,10.0,700.1694106445177
NorESM2-MM,ssp245,2010-11,15.081803886666666,-0.06469216063333333,420.0,10.0,288.7861240647091
NorESM2-MM,ssp245,2010-12,8.300222819354838,-0.04222038958064516,420.0,10.0,242.9837195766964
NorESM2-MM,ssp245,2011-01,10.680560496774193,-0.03462827516129032,420.0,10.0,244.70399274323208
NorESM2-MM,ssp245,2011-02,13.402171526785715,-0.030351298214285716,420.0,10.0,198.84479393659936
NorESM2-MM,ssp245,2011-03,16.639963158064518,-0.022751659516129032,420.0,10.0,273.3370828214913
NorESM2-MM,ssp245,2011-04,22.244525533333334,-0.02419603236666667,420.0,10.0,525.9895713449122
NorESM2-MM,ssp245,2011-05,23.712138248387095,-0.05209578164516129,420.0,10.0,756.6603927579977
NorESM2-MM,ssp245,2011-06,29.776571166666667,-0.07194793673333333,420.0,10.0,1094.4836825308007
NorESM2-MM,ssp245,2011-07,29.4536465483871,-0.04308922793548387,420.0,10.0,574.7621001373657
NorESM2-MM,ssp245,2011-08,29.806649193548388,-0.059641049774193544,420.0,10.0,821.5564864657651
NorESM2-MM,ssp245,2011-09,24.942272599999995,-0.05218073263333334,420.0,10.0,652.0598667909098
NorESM2-MM,ssp245,2011-10,18.160630461290324,-0.07839958032258065,420.0,10.0,678.2379512837191
NorESM2-MM,ssp245,2011-11,15.820053600000001,-0.055211091233333336,420.0,10.0,357.0510299139239
NorESM2-MM,ssp245,2011-12,10.005638629677419,-0.04121121932258064,420.0,10.0,151.52875852576324
NorESM2-MM,ssp245,2012-01,12.509649119354838,-0.02465603264516129,420.0,10.0,216.14322568929106
NorESM2-MM,ssp245,2012-02,14.293120568965517,-0.016882572913793106,420.0,10.0,235.6371887165839
NorESM2-MM,ssp245,2012-03,22.12830253870968,-0.013165277500000001,420.0,10.0,379.5922459344784
NorESM2-MM,ssp245,2012-04,19.496927406666668,-0.014817809033333332,420.0,10.0,459.06861063057096
NorESM2-MM,ssp245,2012-05,25.006975425806452,-0.020107148806451612,420.0,10.0,608.279452705266
NorESM2-MM,ssp245,2012-06,26.71618796,-0.0438231116,420.0,10.0,825.9904352920518
NorESM2-MM,ssp245,2012-07,30.04371781935484,-0.04492383148387097,420.0,10.0,652.2682578966195
NorESM2-MM,ssp245,2012-08,28.849503764516133,-0.025586204387096776,420.0,10.0,550.3014833606939
NorESM2-MM,ssp245,2012-09,24.533192460000002,-0.03325936966666667,420.0,10.0,574.0557784655998
NorESM2-MM,ssp245,2012-10,20.097265032258065,-0.04536812009677419,420.0,10.0,607.6070910536803
NorESM2-MM,ssp245,2012-11,12.596255916666665,-0.05508897443333333,420.0,10.0,333.0200723617722
NorESM2-MM,ssp245,2012-12,10.177844377419357,-0.026521215016129033,420.0,10.0,138.19357835413587
NorESM2-MM,ssp245,2013-01,12.510324577419356,-0.01457687829032258,420.0,10.0,154.7736738573793
NorESM2-MM,ssp245,2013-02,9.494139553571427,-0.009546261428571429,420.0,10.0,182.12079098519789
NorESM2-MM,ssp245,2013-03,10.264251466129034,-0.009944233335483872,420.0,10.0,325.03923241462695
NorESM2-MM,ssp245,2013-04,19.304581033333335,-0.009808161343333333,420.0,10.0,332.6167897120642
NorESM2-MM,ssp245,2013-05,22.348720283870964,-0.011351842322580645,420.0,10.0,493.15578069839034
NorESM2-MM,ssp245,2013-06,28.227126600000002,-0.012880856466666667,420.0,10.0,525.5650609401057
NorESM2-MM,ssp245,2013-07,27.66938697419355,-0.014875996274193549,420.0,10.0,392.91753198729697
NorESM2-MM,ssp245,2013-08,30.247507241935484,-0.018827097596774194,420.0,10.0,477.2848109663128
NorESM2-MM,ssp245,2013-09,27.207682833333333,-0.0217804675,420.0,10.0,469.4181075306436
NorESM2-MM,ssp245,2013-10,21.359725164516128,-0.030833182548387097,420.0,10.0,408.03260435230095
NorESM2-MM,ssp245,2013-11,14.021907019999999,-0.023552385466666666,420.0,10.0,301.03184422638725
NorESM2-MM,ssp245,2013-12,9.763284767741936,-0.015551998451612904,420.0,10.0,85.91977263710136
NorESM2-MM,ssp245,2014-01,7.083128702903226,-0.012820647532258065,420.0,10.0,234.64515462149092
NorESM2-MM,ssp245,2014-02,9.874279555357143,-0.011227406035714286,420.0,10.0,126.929569347948
NorESM2-MM,ssp245,2014-03,12.222635344516128,-0.009356340129032258,420.0,10.0,231.2792456547648
NorESM2-MM,ssp245,2014-04,18.921755500000003,-0.008877720006666668,420.0,10.0,365.2569563259126
NorESM2-MM,ssp245,2014-05,22.60118038967742,-0.016690610661290323,420.0,10.0,678.9569057090841
NorESM2-MM,ssp245,2014-06,29.1969111,-0.029016076233333334,420.0,10.0,550.0105864835814
NorESM2-MM,ssp245,2014-07,28.018340764516132,-0.03722856470967742,420.0,10.0,788.1350383217263
NorESM2-MM,ssp245,2014-08,28.505899425806454,-0.051034149806451615,420.0,10.0,795.585773146531
NorESM2-MM,ssp245,2014-09,28.123092200000002,-0.050974225399999996,420.0,10.0,452.8001677233439
NorESM2-MM,ssp245,2014-10,22.84879007419355,-0.07708107870967743,420.0,10.0,614.5583391488628
NorESM2-MM,ssp245,2014-11,13.858756969999998,-0.0453260332,420.0,10.0,382.12874299279036
NorESM2-MM,ssp245,2014-12,17.15253242,-0.04163765973333333,420.0,10.0,134.77048306559954
